loja_id,regiao,tamanho_loja,dia_semana,mes,ano,temperatura,precipitacao,dia_pagamento,vendas_total,probabilidade_inadimplencia,categoria_produto_mais_vendido
4,Sudeste,Pequena,1,1,2019,19.414011671297775,63.93585920992143,25,44162.902888948774,0.10413507891737889,Acabamento
39,Centro-Oeste,Grande,2,4,2021,35.639590373786284,54.10825394437321,11,99670.30124178843,0.08703933758465204,Hidráulica
40,Nordeste,Média,3,3,2022,21.275636073618628,49.203588477698005,30,65717.36389107292,0.0354648350953876,Construção
17,Nordeste,Pequena,5,9,2023,19.102412716797442,41.31099600703107,9,61625.98620293469,0.07341521798980372,Ferramentas
37,Sul,Grande,4,1,2020,25.661545103442673,34.70079293782729,17,19201.364815318826,0.07572789696077567,Acabamento
39,Nordeste,Pequena,3,8,2018,36.041741321699355,48.063086780964305,28,39000.938644944275,0.08005770722720686,Acabamento
29,Centro-Oeste,Pequena,2,11,2018,15.445170322038974,24.308223371646392,22,40072.20227150252,0.13072488501573942,Ferramentas
36,Nordeste,Grande,7,9,2021,24.294921407551538,38.12288019765063,11,70010.24188625591,0.11672500937138301,Ferramentas
38,Sudeste,Média,7,12,2020,27.38132508628278,72.13707248945137,21,65781.7189255049,0.08971387816926472,Acabamento
39,Nordeste,Grande,7,7,2018,25.168249792677656,51.970244421593826,6,39313.59272557275,0.10691307625586968,Elétrica
37,Sul,Grande,1,1,2018,26.90960835001505,67.853288378711,26,94528.59436159258,0.18988200936809077,Ferramentas
35,Nordeste,Média,7,4,2023,21.40983458913863,79.39287773316849,16,39682.12993842184,0.11873920577286738,Construção
7,Centro-Oeste,Grande,4,10,2023,22.001390770343093,46.459410881703654,19,69095.94948401414,0.1730782625840689,Materiais Básicos
27,Centro-Oeste,Grande,5,1,2019,24.257886764204002,54.14651668387283,14,86894.33282132656,0.07206818931269732,Ferramentas
28,Nordeste,Grande,6,4,2020,19.350559560486246,43.96308211694489,3,57385.667515780086,0.09041524226717128,Construção
22,Centro-Oeste,Pequena,6,3,2018,24.776567992799052,33.74788479048787,10,66993.21578603469,0.08411957822419372,Acabamento
14,Centro-Oeste,Pequena,3,2,2023,23.056273531642493,30.940634813351906,21,44092.74728715616,0.11983927440886452,Materiais Básicos
7,Sul,Pequena,5,1,2023,22.649774074225657,66.86300745192983,23,70000.84011509156,0.12444027570844066,Acabamento
37,Sudeste,Grande,2,6,2023,26.602532062993188,54.17254560971296,4,74523.34269871892,0.12768100406187305,Hidráulica
22,Sul,Média,5,12,2019,15.89670253400348,86.93206144162106,22,14339.688868702251,-0.016775718753464813,Hidráulica
5,Norte,Pequena,1,7,2020,23.85454948308423,69.44104025847781,21,37954.0290824454,0.05574362853002037,Elétrica
2,Sul,Média,3,6,2022,36.586768828074305,35.37574020927264,2,48432.15424450494,0.11312596031722857,Ferramentas
27,Nordeste,Grande,3,9,2023,19.569451568371875,66.80684360453543,13,66652.54996906343,0.19344112100951846,Acabamento
21,Sudeste,Pequena,1,12,2020,31.427502482422067,43.898489217954896,11,48520.02824763101,0.07482621908117529,Materiais Básicos
38,Nordeste,Grande,5,9,2021,25.273280604563492,74.33719418258002,12,47450.338325903234,0.21153053312530576,Construção
15,Norte,Média,7,2,2019,21.98521095559291,40.27332245513959,1,76714.1486338455,0.03339108338011691,Ferramentas
21,Sudeste,Pequena,1,2,2022,18.396791702350967,28.95148079514655,22,71062.11616322321,0.11224709108286868,Elétrica
10,Centro-Oeste,Pequena,7,9,2023,25.69840982642616,34.08489845877181,21,31892.527833867658,0.091991013332544,Acabamento
23,Sul,Pequena,4,1,2023,32.26698552907338,35.10670195170172,9,37365.548030844904,0.07528514353609023,Construção
39,Nordeste,Pequena,1,5,2019,23.05394427401618,33.19496470762672,12,43829.61142074121,0.14508029740006784,Construção
5,Norte,Média,7,1,2019,24.595192876316133,38.547834487897866,7,47715.320236421,0.0962097506364867,Acabamento
1,Centro-Oeste,Pequena,5,7,2018,30.05185425095166,67.13383740650475,17,8945.833911748887,0.02472197350870821,Hidráulica
13,Sul,Grande,7,9,2023,26.704353956731403,85.92088416532368,29,58823.397805710265,0.0019621467602864706,Elétrica
21,Centro-Oeste,Pequena,1,6,2020,17.138621101377108,23.396209688929925,10,60995.80302892222,0.04694124598125196,Construção
26,Sul,Média,2,2,2019,25.494436079275918,75.27026085666299,6,51682.14464008361,0.13163676629649032,Acabamento
45,Sudeste,Pequena,6,6,2019,32.561174553327994,40.44592568051142,27,36033.164565369036,0.08992197247821129,Hidráulica
21,Centro-Oeste,Média,1,9,2021,24.81529406766251,56.95765062404468,7,41613.24117742921,0.1517612624445036,Hidráulica
18,Centro-Oeste,Média,6,3,2021,11.292552852613117,16.917079388534056,19,46651.205764674116,0.09261269396207812,Materiais Básicos
37,Centro-Oeste,Grande,1,9,2021,26.941074957955365,60.480700346897116,14,132616.34929694515,0.11391305431997589,Construção
45,Sudeste,Pequena,5,8,2019,24.00771780227982,9.893752063678747,25,50543.247164741886,0.17550443374044947,Elétrica
32,Norte,Pequena,4,12,2022,15.854527930393916,56.27870144620331,27,39152.75680735502,0.09066035329211476,Elétrica
36,Sul,Pequena,4,7,2020,16.60395954973108,55.14512094058673,30,77046.42262043143,0.19795199020493645,Acabamento
17,Centro-Oeste,Grande,6,8,2019,29.875535716444045,53.82015268590935,30,88042.81446849862,0.13397391677257303,Materiais Básicos
35,Sudeste,Grande,5,10,2018,21.3380862720246,35.30179698734141,11,56879.86785392329,0.052857975371988164,Ferramentas
49,Norte,Média,7,6,2023,20.46251809632004,60.990533488592874,2,50290.01672257749,0.039732006548228664,Acabamento
11,Sul,Média,5,3,2022,24.821807195341655,57.821630188334346,1,47126.23413756491,0.027995881885671176,Hidráulica
21,Sudeste,Média,5,7,2022,21.778985008400305,45.800944327177604,26,58229.232490927425,0.1018425728044789,Ferramentas
26,Sul,Grande,2,4,2020,25.500243138888727,63.43700614350388,10,46707.906666223775,0.01850716374276165,Ferramentas
4,Centro-Oeste,Grande,3,11,2022,23.98639985281665,48.0879170686899,12,48189.19046889718,0.18846024498863242,Construção
34,Norte,Grande,1,10,2020,19.000022099531783,60.57554317817524,9,69213.70884678987,0.2119493412617877,Acabamento
48,Sudeste,Média,5,5,2022,22.444011007193076,47.482413452118195,23,36797.050121630484,0.01990107295791968,Construção
18,Norte,Grande,5,8,2023,27.213766606545523,54.33403982219081,26,97887.2507690435,0.11255912320426306,Materiais Básicos
40,Centro-Oeste,Média,5,7,2020,25.209590201193127,61.49445882150524,29,34573.33673864367,0.0018979846834797504,Elétrica
35,Norte,Média,4,7,2021,24.590287588040844,42.0417485276393,11,86111.84199001623,0.13553804796978716,Materiais Básicos
41,Norte,Pequena,5,8,2021,34.68692120589692,25.323268274916092,1,47723.115986302466,0.14717298999143436,Acabamento
29,Nordeste,Pequena,1,10,2022,28.655187626927678,55.52158011096309,20,41578.25618768369,0.09986692033363219,Elétrica
29,Norte,Pequena,7,3,2022,29.262206324106714,73.78782757225859,10,55265.39346355948,0.1149540797471785,Ferramentas
38,Sul,Média,7,3,2020,24.170157961025375,55.98301945914892,29,48906.42879313803,0.06702159976495733,Hidráulica
42,Sudeste,Pequena,5,2,2020,26.100725951756374,56.362846293927454,19,67695.42444909872,0.10218982040854904,Construção
21,Nordeste,Pequena,1,1,2023,22.844500052371536,49.15647787006719,27,41746.93909285845,0.13569260801735367,Materiais Básicos
42,Sudeste,Pequena,2,10,2019,28.88774882762064,64.78237305546402,23,42178.79916409014,0.09064634988271002,Construção
13,Sudeste,Grande,7,6,2021,24.44800047950478,46.281291677241256,21,44287.17913712758,0.16124405905039246,Construção
49,Centro-Oeste,Média,3,6,2019,26.11188874465278,40.92202437746276,25,55869.76374003859,0.06558798607463118,Elétrica
41,Centro-Oeste,Pequena,4,10,2019,25.80305651077584,72.10596505749731,11,63715.875216753346,0.08406650825598236,Materiais Básicos
17,Nordeste,Grande,1,12,2018,24.909165592972727,39.38923363414636,3,37187.40632281864,-0.0032190001001679153,Elétrica
9,Centro-Oeste,Grande,7,8,2020,39.69094033577885,67.78941892903498,27,66424.55614879914,0.21609163409878027,Hidráulica
41,Centro-Oeste,Grande,7,6,2018,21.666903612526387,72.11870923915419,16,96727.83450404878,0.00045939517446910716,Construção
1,Centro-Oeste,Pequena,6,6,2018,21.62144234920654,61.33633864124121,22,37229.697787113924,0.15566851214131983,Acabamento
2,Sudeste,Grande,2,1,2019,28.470483734058785,25.01528960854735,10,55639.68671599848,0.12133993628468344,Acabamento
48,Nordeste,Média,3,12,2018,22.024155004624106,50.54309818444995,2,38181.042764203274,0.09971895185533788,Elétrica
29,Sudeste,Grande,3,7,2023,23.542968193255533,45.96000005882765,19,104594.84559299123,0.05550051214806012,Elétrica
33,Sul,Grande,3,7,2020,19.56794523322191,40.080014893293736,4,95668.19521575565,0.07690201145072864,Acabamento
10,Sudeste,Grande,1,10,2019,27.457789597012933,52.85503174692855,16,104611.61098616662,0.08042504732019543,Ferramentas
40,Sul,Grande,2,9,2020,27.52128622242076,65.38412694995097,6,52643.17926042777,0.07381096159701198,Ferramentas
21,Norte,Média,5,12,2023,23.424039700382778,40.828946797376034,11,40106.58562895977,-0.006269651051045863,Ferramentas
28,Norte,Pequena,6,7,2022,28.57408344240036,46.572346514526515,17,47323.72241901474,0.12914991856504976,Hidráulica
11,Sul,Média,2,8,2018,15.709374931332041,45.178821323360246,15,45402.425542550125,0.13270158355054404,Elétrica
34,Sul,Média,2,4,2019,21.465732992428283,73.27742091088624,22,38348.0806809361,0.08260290036760973,Materiais Básicos
8,Sudeste,Pequena,7,9,2021,24.150104068945346,44.85798764378827,4,57212.34989324224,0.09778610405157015,Materiais Básicos
22,Sul,Grande,2,1,2020,19.138587515485234,25.31188684476509,24,38329.23518969928,0.1288605052824392,Elétrica
8,Nordeste,Pequena,1,8,2023,16.25643481290639,18.53130322018972,25,41795.285517453856,0.030923649764870983,Acabamento
49,Norte,Pequena,6,3,2018,23.460520174807765,57.254591331319396,8,74927.95000185791,0.01909853177330531,Elétrica
15,Norte,Média,1,1,2020,28.47010043530371,34.786365202281964,24,51177.521961967206,0.10046527564561414,Ferramentas
17,Sul,Pequena,6,2,2023,31.41054195713256,63.37449010544957,29,37516.74114634282,0.08359067723016936,Ferramentas
23,Centro-Oeste,Grande,6,6,2020,22.263560583973135,23.375600229857373,29,46190.381505916775,0.07871314998299749,Materiais Básicos
24,Centro-Oeste,Média,7,5,2022,28.666079188107968,39.221756667787844,18,55412.124083083305,0.1302149898729676,Elétrica
45,Sul,Grande,1,3,2023,28.182710190378337,23.388623009597037,14,114068.50462546592,0.08023553096597327,Materiais Básicos
19,Nordeste,Média,6,9,2020,31.093040871672482,58.692214310978464,26,42561.220882080066,0.12208587552727138,Acabamento
5,Centro-Oeste,Grande,2,8,2022,23.249044848229993,62.976950812493,2,67457.96593604931,0.18873687925201982,Construção
32,Sul,Pequena,1,3,2022,16.00749752407663,56.77250315273201,16,38555.15981405559,0.20498839714820793,Construção
44,Nordeste,Pequena,6,2,2022,25.350929262113723,28.281273591923146,22,22271.620267596332,0.143254702181827,Construção
1,Nordeste,Pequena,3,8,2018,19.931031295151385,35.084725117786675,15,43269.87366477774,-0.01907858460250214,Hidráulica
23,Sudeste,Grande,1,5,2023,21.382474454689962,54.686279772231075,21,38966.075070955856,0.13156850516486052,Hidráulica
37,Nordeste,Média,7,9,2020,23.49390427973409,16.24517183751272,6,50982.04024549424,0.1777474892347523,Acabamento
8,Centro-Oeste,Média,4,1,2020,23.305361843254286,45.17730111224194,9,59406.31901650727,0.11334613136946048,Ferramentas
13,Centro-Oeste,Média,1,10,2023,25.70779633447897,80.33810706671763,12,46759.27663549138,0.06670250747190797,Ferramentas
8,Sul,Pequena,1,3,2022,28.515781582098086,46.400889016392505,10,59716.92704615545,0.07949889425943245,Ferramentas
23,Sul,Grande,1,5,2020,23.161322083620167,20.22910721936097,7,78886.01318933169,0.1614796188225414,Materiais Básicos
43,Nordeste,Média,6,2,2020,26.978487533040024,37.85181504647729,5,47666.302569908476,0.0734037541972481,Construção
1,Norte,Grande,1,3,2022,25.074080049652526,37.386153486448485,26,95129.52303766216,0.05239462133117555,Materiais Básicos
45,Sudeste,Média,4,4,2021,29.677471979392227,92.80617559673122,23,46174.467130493176,0.06734599249983993,Hidráulica
24,Norte,Pequena,5,4,2021,24.057040744468416,83.31358161027791,8,30554.68315841417,0.10288812927583603,Ferramentas
35,Nordeste,Grande,1,11,2022,24.60536662112722,64.61870868203155,27,100644.10701346677,0.08887698095064618,Ferramentas
24,Nordeste,Média,3,9,2018,23.127997760005467,43.138481385172035,12,37440.745634926556,0.019457965712964306,Construção
17,Norte,Média,4,1,2020,24.188757300207524,74.01259321959446,1,43580.026386834725,0.07857330250175307,Acabamento
5,Sudeste,Média,5,12,2020,21.08255935827063,27.330807218990827,10,56659.80835081376,0.19484879713459885,Hidráulica
20,Norte,Média,6,9,2021,20.587013569282433,71.53150630488518,11,47100.7032089929,0.10933915069366953,Construção
21,Sul,Pequena,1,9,2022,28.878826926413623,68.55947074840088,27,31130.208640690376,0.13059008867827773,Materiais Básicos
40,Centro-Oeste,Média,5,11,2023,19.583991584076994,46.97308530701439,23,32122.445355188775,0.028978867288833463,Hidráulica
31,Sul,Média,3,6,2023,23.404409551510483,72.78372626701544,20,36644.74662878213,0.13324898911669716,Construção
46,Centro-Oeste,Pequena,4,11,2018,30.07671393135498,41.055577410723004,5,55360.12424259864,0.17526671715075284,Ferramentas
36,Nordeste,Média,4,1,2022,23.236496024981964,24.69828803803533,13,31654.29488815846,0.11590112934301953,Ferramentas
11,Sudeste,Grande,6,11,2021,29.143702268427873,69.55930025999842,18,96049.0452091022,0.03969121139815312,Materiais Básicos
15,Norte,Grande,6,12,2021,22.044771396365793,48.295141417210814,10,71513.07062678157,0.13202472746307847,Materiais Básicos
19,Sudeste,Média,6,6,2020,19.74418196824903,62.03561206597335,21,48819.91255964927,0.14058087110104897,Hidráulica
7,Norte,Pequena,5,8,2019,17.025870725495896,86.41773183118812,25,50899.688906091054,0.06497818566480323,Elétrica
28,Sul,Pequena,1,5,2018,31.563620346363308,35.554918552074064,17,34408.97006317179,0.153440862936765,Ferramentas
43,Sul,Pequena,2,5,2018,19.315644091827924,47.1324099032005,19,69128.2280007309,0.12255950636756117,Ferramentas
5,Norte,Média,4,1,2019,28.735932950625468,81.39269009155427,4,54653.80420890627,0.00036279739084196794,Elétrica
5,Sudeste,Média,2,1,2023,20.00026486603309,63.37463461710567,9,47403.59854658402,0.07060114670172744,Hidráulica
30,Norte,Grande,7,8,2023,31.586919589699107,36.00434511590807,18,63093.22841864843,0.08318495965935593,Acabamento
32,Nordeste,Pequena,4,5,2023,36.033913623075506,30.89964592921043,16,33417.72603082362,0.09714755290881173,Acabamento
8,Sul,Média,6,8,2021,16.567349701548316,39.43838719793309,7,32641.41197627227,0.09977734761923306,Ferramentas
10,Nordeste,Média,1,10,2022,19.57621782920593,35.231705903942434,25,24020.596408680438,0.1394678857722415,Acabamento
38,Sul,Média,1,2,2018,28.865659319016125,54.74696238979062,12,30029.432147224208,0.14121793315777853,Hidráulica
47,Sul,Pequena,4,4,2019,27.565214616829074,51.56869014395199,26,65944.39963441163,0.18077896845042818,Acabamento
32,Centro-Oeste,Pequena,5,11,2020,28.884609273800958,55.58475508550703,4,38501.771036555285,0.11693614571600439,Materiais Básicos
48,Nordeste,Grande,7,10,2020,22.13122224797812,33.18374396880435,21,40626.69656309598,0.17381927310031312,Hidráulica
28,Nordeste,Pequena,6,9,2021,34.93767080511684,48.583321849494894,28,55455.41150140568,0.14655527110171032,Elétrica
17,Centro-Oeste,Média,1,3,2018,25.590247333448872,8.886004520875666,12,50910.448953078274,0.16134094474388952,Ferramentas
31,Sudeste,Grande,7,6,2022,18.915187115782402,52.90012634722733,12,48590.147474978425,0.17980488514921522,Hidráulica
8,Nordeste,Pequena,7,11,2018,23.734257499785276,73.5088128991173,26,46848.95444206711,0.08311191077603902,Acabamento
40,Norte,Pequena,1,7,2023,18.982165518855837,21.505081813076394,4,71797.724086403,0.09596434079073174,Hidráulica
25,Centro-Oeste,Pequena,3,3,2020,32.95470679277052,59.668564612949226,12,60170.20732489556,-0.004998217986627612,Construção
9,Nordeste,Pequena,7,1,2018,21.69834368599942,37.779712964788736,23,41658.28150461819,0.15525147276750814,Elétrica
2,Sudeste,Média,1,2,2020,27.46241742372311,66.05002307386738,8,57018.32106910759,0.15124918610193167,Construção
15,Nordeste,Pequena,3,11,2019,22.6466342750891,53.172949024245575,24,54337.779412563694,0.10723222560546927,Hidráulica
3,Sul,Média,1,10,2019,21.923063451187435,58.09408225320882,30,75919.72835532486,0.13982316341826603,Elétrica
49,Norte,Média,1,7,2020,15.448729093594746,51.29647797510881,30,35734.33849723635,0.15344169942170427,Elétrica
36,Centro-Oeste,Média,7,7,2022,27.990873014952836,76.56663612768705,3,50335.631502113036,0.10096077557135628,Hidráulica
4,Sul,Grande,5,12,2022,31.49590626314592,56.948209553902046,16,88603.00084090636,0.12150396929094882,Ferramentas
14,Sudeste,Média,5,1,2018,20.42016209317424,35.89152571995098,2,52579.76456439149,0.09928830297434942,Ferramentas
41,Sul,Pequena,6,10,2020,17.273854425006643,51.974301046420074,6,57945.442870079365,0.09504914847630151,Acabamento
41,Sul,Grande,1,7,2021,29.016580213689146,42.622379140679016,28,124693.86993469813,0.06603723798944484,Construção
25,Sudeste,Pequena,6,10,2022,16.768793254468747,53.247998130391785,17,46072.676371560345,0.029831867330383274,Hidráulica
10,Sul,Média,6,11,2022,31.097664679741293,41.604605752663744,12,28808.771178496878,0.03580187338665797,Construção
21,Centro-Oeste,Pequena,6,6,2023,20.4780243852269,36.463785289073705,9,77750.91900392645,0.09642233769055804,Construção
36,Nordeste,Grande,6,11,2019,19.483536285876866,53.98544425496892,16,91820.28786559995,0.04395180115410378,Hidráulica
12,Sul,Grande,4,6,2022,26.242312105656456,51.115792572331074,7,87223.3646108353,0.05277585970232847,Materiais Básicos
27,Centro-Oeste,Pequena,7,7,2022,19.809303574942813,71.27911690091695,8,42572.707632119505,0.05905287735297256,Ferramentas
40,Nordeste,Pequena,7,7,2023,21.464444593533955,41.70088241734374,7,50290.25805531707,0.08592449957175662,Elétrica
2,Nordeste,Pequena,4,1,2022,26.769909663355033,10.382923050093858,21,40391.78333223422,0.1565296029701331,Materiais Básicos
13,Sul,Grande,1,10,2023,12.854438314166769,42.72258403073374,5,68038.8285117062,-0.006775031111822899,Hidráulica
32,Centro-Oeste,Média,4,5,2020,33.21209622964161,17.471384821668458,23,39853.96211130882,0.10238194197905925,Materiais Básicos
31,Sul,Pequena,1,8,2020,25.21820066232869,58.313439481931525,7,49756.117242648616,0.05377777381824281,Ferramentas
16,Sudeste,Média,5,8,2019,18.53516993798236,16.52204143302425,18,58203.484939004564,0.09769692393654353,Hidráulica
32,Nordeste,Grande,7,3,2018,19.913773153565792,30.23257875171797,18,62955.17931732177,0.0689170806970166,Construção
32,Sul,Pequena,2,3,2023,29.95823189130401,42.75331083450274,16,63264.73470424829,0.0907415171645919,Construção
34,Nordeste,Pequena,3,7,2022,28.00526467537052,80.87901209522289,7,37369.167666247944,0.022803638531399023,Ferramentas
11,Centro-Oeste,Grande,7,4,2018,31.933903286426055,28.542197685701648,21,65581.4829153338,0.12053113489928635,Materiais Básicos
10,Norte,Pequena,4,6,2020,21.586285775978826,50.24809966293172,2,55811.59223388938,0.1031131964560377,Acabamento
15,Sul,Média,4,9,2022,26.482919185754014,61.59953153914518,17,51294.52170276226,0.1077298284367219,Elétrica
17,Sul,Grande,5,10,2018,27.132839558918388,79.68121106441394,25,108391.13184613363,0.14835460040709583,Elétrica
40,Nordeste,Grande,4,2,2023,28.476337501261185,65.55589503442819,27,53761.56838040077,0.02951777513078019,Acabamento
18,Centro-Oeste,Pequena,1,2,2023,30.63640561716035,71.8781390326493,8,42465.71030143282,0.045458540415347665,Acabamento
9,Sudeste,Grande,1,6,2018,21.413680470778264,67.28614117703083,2,71201.91400210226,0.18303665794542914,Acabamento
25,Centro-Oeste,Pequena,2,3,2023,24.429148661197598,25.817540572077217,18,43802.51762390263,0.12724387918111382,Ferramentas
40,Sul,Pequena,2,1,2021,21.949251272099275,57.193842086340936,19,40546.89389058703,0.003770035753080783,Hidráulica
14,Sudeste,Grande,7,2,2020,24.736940633218122,66.97321904344446,20,38276.678214019645,0.09098013215514122,Acabamento
25,Centro-Oeste,Pequena,2,7,2019,28.492163910314876,30.869994206519603,9,32696.205442458693,0.15333105184790985,Ferramentas
22,Norte,Média,1,4,2019,16.72982249869649,38.40480246551955,12,48196.814164149815,0.2041598405575005,Construção
30,Nordeste,Média,6,12,2021,30.546857847296426,33.936154097458875,22,24309.164094957974,0.17789826435948672,Materiais Básicos
20,Centro-Oeste,Pequena,6,2,2018,19.30408937868125,65.45245971936066,19,58469.861720028035,0.07721865015609383,Materiais Básicos
21,Centro-Oeste,Média,2,11,2023,23.46314840151384,48.61437759341736,30,55549.71452747958,0.09371345341151135,Acabamento
44,Norte,Pequena,2,12,2021,31.21970962483062,43.58308211329806,8,39951.74091811692,0.00918228201358122,Materiais Básicos
32,Sul,Média,1,12,2021,26.640048589917026,24.366601666940248,22,49207.209697453654,0.10516119661931474,Acabamento
46,Nordeste,Grande,5,8,2023,26.697649741318298,48.65211493612415,8,56550.702545737964,0.11019922029983932,Materiais Básicos
49,Centro-Oeste,Pequena,7,4,2020,19.096869773524446,38.64823290030502,10,22927.767624415777,0.14537070946509262,Materiais Básicos
21,Sudeste,Pequena,4,4,2023,19.779570320880797,54.86679130528324,28,56674.126853990136,-0.010070252727008414,Hidráulica
35,Centro-Oeste,Pequena,7,2,2023,29.706281983344596,27.140656027090984,18,41037.53810280727,0.05380342713038504,Hidráulica
32,Nordeste,Pequena,3,1,2022,22.05428227257805,53.55812519012401,15,28302.96527267215,0.08873044244556914,Materiais Básicos
30,Centro-Oeste,Pequena,6,1,2018,22.525440633500754,41.22098459002359,24,60173.14975330675,0.1438005922596852,Hidráulica
39,Norte,Pequena,6,3,2019,29.81975625527356,25.01406148529707,11,53648.0631988832,0.0799417781966016,Acabamento
49,Centro-Oeste,Grande,1,6,2019,19.750432273152363,23.454319242437066,21,95503.04537814468,0.21785555632236,Elétrica
12,Centro-Oeste,Grande,7,7,2021,26.34617566443129,26.45959223954612,26,72347.53146488979,0.04597477068915502,Acabamento
41,Sudeste,Média,1,9,2021,25.214536630838456,45.872018851189154,14,53229.50130706485,0.07538262095196796,Hidráulica
47,Norte,Pequena,3,5,2021,24.986571370683787,52.41990868727001,15,61987.34671206697,0.045454419008115046,Ferramentas
18,Norte,Média,7,9,2018,22.40782184061248,55.396472647543625,14,75145.0619704829,0.08973212005803988,Materiais Básicos
21,Centro-Oeste,Média,3,8,2021,22.100724092683357,56.15105835456895,12,45327.88237573391,0.12372499802743386,Hidráulica
13,Sudeste,Grande,2,1,2021,19.608179181025672,34.829534780416,4,80582.12691718673,0.10908654724574907,Construção
21,Centro-Oeste,Média,7,11,2022,27.413325130206534,71.1680581619035,3,58603.523942344706,0.05683677593395156,Construção
8,Centro-Oeste,Grande,3,12,2018,21.65925404241632,41.15548947983694,12,87725.74701653814,0.1610954816992165,Hidráulica
46,Nordeste,Média,4,3,2020,29.843723105836258,59.00299520119464,25,33841.9635168819,0.1690581141418594,Hidráulica
40,Nordeste,Pequena,4,8,2020,23.877224792046736,46.716891330123666,26,38655.67572767095,0.06501024883405115,Construção
46,Sudeste,Média,6,9,2023,19.707747552894812,57.51242463406083,7,58456.48422888102,0.25435419610578125,Acabamento
7,Sul,Grande,4,4,2022,23.810930589257897,45.71343867710173,7,78960.70682340027,0.044748147095753435,Materiais Básicos
23,Nordeste,Grande,7,12,2019,22.94571400431763,57.872697531491326,22,94463.49202810651,0.10196350167988438,Elétrica
44,Sul,Grande,4,6,2023,30.045517058640264,49.852222602393525,25,68036.08552127096,0.10200012242369948,Construção
32,Norte,Média,4,4,2020,23.154999053742337,66.27681141301377,19,38004.03531472015,0.043785401196229035,Construção
11,Nordeste,Média,2,9,2018,23.61894809399837,33.62629913577604,14,45814.09777645195,0.10997356510600897,Construção
22,Nordeste,Grande,6,2,2019,32.057733527462176,14.602173282188431,1,43109.209175772434,0.09396281202229417,Hidráulica
22,Sudeste,Pequena,1,6,2021,27.541336607316744,30.532851611318065,7,43123.219995826286,0.12100465510101034,Ferramentas
43,Sul,Pequena,6,11,2018,33.313530080017486,71.37836830476067,25,51210.26542572092,0.09995385349828749,Construção
25,Nordeste,Média,6,3,2019,31.295225020319524,46.90882360224521,22,39604.457041218186,0.14000062685702927,Materiais Básicos
22,Nordeste,Média,6,10,2020,20.564187058185727,51.84124591093125,10,39275.09260641146,0.1301465347080989,Elétrica
28,Sudeste,Grande,3,4,2023,29.94975427200054,28.92726771907226,18,62321.54731418862,0.05046989295420112,Construção
29,Sudeste,Média,1,2,2021,32.626516460372954,51.31107450300557,13,55546.15991070004,0.08496131337914412,Ferramentas
13,Sul,Média,3,11,2021,32.6640656616171,29.543747118546072,8,82588.84041803554,0.05916385162923188,Construção
18,Norte,Grande,2,8,2018,29.940479917883437,32.4843744989449,9,93662.46035926425,0.18335916941119051,Elétrica
2,Norte,Grande,2,10,2023,29.83761497454588,41.95032634352239,26,33515.82708754954,0.14776531441681706,Elétrica
29,Centro-Oeste,Média,5,8,2021,23.48669478162225,58.90194515684291,15,43890.31296702706,0.11650674064675166,Construção
21,Nordeste,Pequena,5,1,2019,20.813089578252125,61.0369516128502,8,46383.73403241621,0.12674575147083966,Materiais Básicos
15,Sul,Média,2,10,2022,23.238913405512715,61.580897958756736,25,27562.584596125864,0.09427133437970377,Acabamento
27,Nordeste,Pequena,2,6,2020,16.676054992836185,18.238317699112518,1,10941.278005906335,0.10767638934206258,Ferramentas
31,Sul,Pequena,3,1,2018,31.713976577108525,49.86670999219477,3,39127.46266739648,0.06261112515336104,Construção
15,Sul,Pequena,2,6,2023,23.58353520291144,46.06436333234528,19,37869.84846824885,0.06683651733929641,Hidráulica
23,Sul,Grande,7,7,2022,31.4566536453248,19.356351678370892,30,111901.7808523209,0.13084950708501816,Elétrica
24,Nordeste,Grande,1,2,2022,18.842502113892003,50.31967533444397,9,66398.6284448157,0.04615054527729168,Ferramentas
44,Sudeste,Grande,3,9,2018,30.413124605011053,44.99145565126477,19,71746.29146375919,0.06483593988981304,Materiais Básicos
13,Nordeste,Média,2,8,2019,22.525596709103404,60.23051344235775,15,36208.871434068926,0.088660216641293,Ferramentas
22,Sul,Grande,3,9,2023,18.57815295845413,51.62494152479605,14,85139.80677264278,0.024515452477874344,Hidráulica
43,Centro-Oeste,Grande,3,10,2020,33.13559026079879,39.013589394334936,26,79456.29489131774,0.1500454098682949,Hidráulica
37,Norte,Média,4,4,2018,30.53655834670387,68.51524900913955,1,56731.59691942572,0.13290955638266247,Materiais Básicos
33,Sul,Média,5,4,2023,26.058962100928923,5.575329984497515,3,54847.44334201277,0.12142526974924606,Ferramentas
3,Centro-Oeste,Pequena,3,12,2022,25.169689425674814,48.7146974314078,2,65587.30523006333,0.08052907976102988,Construção
19,Sudeste,Média,6,8,2022,27.19755009409559,14.734981360161285,25,50492.248740349736,0.15869832358887126,Acabamento
23,Sul,Média,7,1,2018,25.973142889587056,31.756134575877603,30,61680.303343254505,0.12044663092571804,Acabamento
29,Centro-Oeste,Grande,7,8,2023,21.038620229142644,60.49627406018699,1,83028.85299002413,0.1493845565574046,Construção
30,Sul,Pequena,3,7,2022,22.93973865107539,24.516050391183942,27,53036.85958835253,0.1522963051074843,Elétrica
39,Nordeste,Pequena,6,12,2018,34.80358916019351,21.525643625921305,18,35204.373900628416,0.07613590625397652,Construção
